id,senttot0
1337,prison sentence in months
1338,prison sentence in months
1339,prison sentence in months
1340,prison sentence in months
1341,prison sentence in months
1342,prison sentence in months
1343,prison sentence in months
1344,prison sentence in months
1345,prison sentence in months
1346,prison sentence in months
1347,prison sentence in months
1348,prison sentence in months
1349,prison sentence in months
1350,prison sentence in months
1351,prison sentence in months
1352,prison sentence in months
1353,prison sentence in months
1354,prison sentence in months
1355,prison sentence in months
1356,prison sentence in months
1357,prison sentence in months
1358,prison sentence in months
1359,prison sentence in months
1360,prison sentence in months
1361,prison sentence in months
1362,prison sentence in months
1363,prison sentence in months
1364,prison sentence in months
1365,prison sentence in months
1366,prison sentence in months
1367,prison sentence in months
1368,prison sentence in months
1369,prison sentence in months
1370,prison sentence in months
1371,prison sentence in months
1372,prison sentence in months
1373,prison sentence in months
1374,prison sentence in months
1375,prison sentence in months
1376,prison sentence in months
1377,prison sentence in months
1378,prison sentence in months
1379,prison sentence in months
1380,prison sentence in months
1381,prison sentence in months
1382,prison sentence in months
1383,prison sentence in months
1384,prison sentence in months
1385,prison sentence in months
1386,prison sentence in months
1387,prison sentence in months
1388,prison sentence in months
1389,prison sentence in months
1390,prison sentence in months
1391,prison sentence in months
1392,prison sentence in months
1393,prison sentence in months
1394,prison sentence in months
1395,prison sentence in months
1396,prison sentence in months
1397,prison sentence in months
1398,prison sentence in months
1399,prison sentence in months
1400,prison sentence in months
1401,prison sentence in months
1402,prison sentence in months
1403,prison sentence in months
1404,prison sentence in months
1405,prison sentence in months
1406,prison sentence in months
1407,prison sentence in months
1408,prison sentence in months
1409,prison sentence in months
1410,prison sentence in months
1411,prison sentence in months
1412,prison sentence in months
1413,prison sentence in months
1414,prison sentence in months
1415,prison sentence in months
1416,prison sentence in months
1417,prison sentence in months
1418,prison sentence in months
1419,prison sentence in months
1420,prison sentence in months
1421,prison sentence in months
1422,prison sentence in months
1423,prison sentence in months
1424,prison sentence in months
1425,prison sentence in months
1426,prison sentence in months
1427,prison sentence in months
1428,prison sentence in months
1429,prison sentence in months
1430,prison sentence in months
1431,prison sentence in months
1432,prison sentence in months
1433,prison sentence in months
1434,prison sentence in months
1435,prison sentence in months
1436,prison sentence in months
1437,prison sentence in months
1438,prison sentence in months
1439,prison sentence in months
1440,prison sentence in months
