SENTTOT,SENTTOT0,CITIZEN,CITWHERE,CRIMHIST,DISTRICT,DOBMON,EDUCATN,ENCRYPT2,HISPORIG,INOUT,NEWRACE,OFFTYPSB,SENTIMP,SENTMON,DOBYR,SENTYR
4,4,3,49,1,70,6,10,0,2,0,3,27,1,8,1953,2017
18,18,1,211,1,70,10,10,0,1,,1,10,2,8,1993,2017
64,64,1,211,1,70,2,8,0,2,,3,6,1,8,1975,2017
180,180,1,211,1,49,3,21,0,1,,1,10,1,8,1965,2017
188,188,1,211,1,39,6,22,0,2,,3,10,1,8,1971,2017
27,27,3,49,1,50,4,6,0,2,,3,18,1,8,1976,2017
24,24,3,49,1,73,11,11,0,2,,3,27,1,8,1971,2017
8,8,3,40,1,70,6,6,0,2,,3,27,1,8,1981,2017
,0,1,211,1,67,12,32,0,1,,1,10,4,8,1980,2017
48,48,1,211,1,29,11,34,0,1,,1,10,1,8,1947,2017
46,46,1,211,1,74,4,12,0,2,,3,10,1,8,1994,2017
27,27,3,49,1,70,7,12,0,2,,3,27,1,8,1963,2017
420,420,1,211,1,30,1,9,0,1,,2,4,1,8,1985,2017
50,50,1,211,1,74,10,34,0,2,,3,10,1,8,1969,2017
57,57,1,211,1,44,5,12,0,1,,1,10,1,8,1969,2017
70,70,2,49,1,73,10,10,0,2,,3,10,1,8,1969,2017
180,180,1,211,1,66,12,21,0,2,,3,10,1,8,1982,2017
,0,1,211,,22,1,,0,1,1,2,35,4,8,1994,2017
31,31,1,211,0,85,4,12,0,1,,1,28,1,8,1973,2017
37,37,3,49,1,73,9,9,0,2,,3,27,1,8,1983,2017
85,85,1,211,1,73,11,21,0,2,,3,10,1,8,1981,2017
46,46,1,211,1,67,2,21,0,1,,1,10,1,8,1983,2017
24,24,1,211,1,49,11,10,0,1,,2,13,1,8,1987,2017
31,31,1,211,0,31,2,24,0,2,,3,18,1,8,1960,2017
84,84,1,211,1,73,7,7,0,1,,1,10,1,8,1973,2017
,0,3,49,,74,5,,0,2,0,3,27,1,8,1998,2017
110,110,1,211,1,24,3,21,0,1,,1,13,1,8,1980,2017
228,228,1,211,1,85,7,9,0,1,,2,4,1,8,1995,2017
36,36,1,211,1,45,11,21,0,1,,2,10,1,8,1961,2017
18,18,1,211,1,73,11,12,0,2,,3,18,1,8,1987,2017
,0,1,211,1,15,11,21,0,1,,1,23,4,8,1975,2017
5.26,5.26,3,49,1,49,2,12,0,2,0,3,27,1,8,1980,2017
6.69,6.69,3,32,1,13,9,12,0,2,0,3,27,1,8,1981,2017
120,120,1,211,1,73,3,21,0,2,,3,10,1,8,1993,2017
87,87,3,49,1,74,10,0,0,2,,3,5,1,8,1976,2017
41,41,3,49,1,73,8,,0,2,,3,27,1,8,1970,2017
8,8,1,211,1,74,8,21,0,2,,3,27,1,8,1990,2017
,0,1,211,0,13,5,32,0,1,,2,10,4,8,1988,2017
24,24,1,211,0,74,2,23,0,2,,3,10,1,8,1995,2017
51,51,3,49,1,74,9,10,0,2,,3,27,1,8,1988,2017
204,204,1,211,1,53,11,21,0,1,,1,10,1,8,1977,2017
2.76,2.76,1,211,0,74,7,11,0,2,,3,27,1,8,1992,2017
6.44,6.44,3,49,0,70,5,12,0,2,,3,10,1,8,1980,2017
8,8,3,40,1,88,5,7,0,2,,3,27,1,8,1992,2017
,0,1,211,1,74,5,8,0,2,,3,27,1,8,1954,2017
4.04,4.04,3,49,1,74,5,12,0,2,,3,27,1,8,1956,2017
20,20,1,211,1,68,3,12,0,1,,1,10,1,8,1974,2017
48,48,2,49,0,74,6,12,0,2,,3,10,1,8,1977,2017
24,24,3,49,1,41,10,10,0,2,,3,27,1,8,1984,2017
,0,3,49,1,74,5,,0,2,,3,27,1,8,1980,2017
100,100,1,211,1,34,1,9,0,1,,1,10,1,8,1979,2017
12,12,3,49,1,74,5,6,0,2,,3,27,1,8,1983,2017
46,46,1,211,1,74,3,12,0,2,,3,10,1,8,1985,2017
78,78,1,211,1,34,8,34,0,1,,2,10,1,8,1983,2017
,0,3,49,1,67,2,,0,0,0,,27,1,8,1982,2017
,0,3,49,,74,4,,0,2,0,3,27,1,8,1996,2017
51,51,1,211,1,16,7,34,0,2,,3,10,1,8,1967,2017
4.11,4.11,3,49,1,70,6,32,0,2,0,3,27,1,8,1997,2017
60,60,2,45,1,30,9,12,0,1,,2,10,1,8,1987,2017
,0,1,211,0,29,5,12,0,1,1,1,35,4,8,1963,2017
27,27,2,49,0,70,10,12,0,2,,3,10,1,8,1994,2017
27,27,1,211,1,22,8,34,0,1,,2,18,1,8,1988,2017
18,18,1,211,1,53,2,12,0,1,,2,20,1,8,1991,2017
57,57,1,211,1,44,9,10,0,1,,1,10,1,8,1977,2017
120,120,1,211,1,68,7,21,0,2,,3,13,1,8,1996,2017
100,100,1,211,1,42,5,21,0,1,,1,10,1,8,1974,2017
,0,1,211,0,15,10,12,0,1,,1,23,4,8,1975,2017
100,100,1,211,1,30,6,21,0,1,,1,13,1,8,1980,2017
,0,1,211,1,70,3,32,0,1,,6,2,4,8,1958,2017
132,132,1,211,1,16,8,21,0,1,,2,5,1,8,1958,2017
188,188,1,211,1,30,2,34,0,2,,3,4,1,8,1977,2017
,0,1,211,1,24,1,34,0,1,,1,26,4,8,1991,2017
12,12,1,211,1,9,11,12,0,1,,1,17,1,8,1987,2017
39,39,1,211,1,72,7,0,0,2,,3,10,1,8,1985,2017
,0,3,49,1,24,2,6,0,2,,3,30,4,8,1968,2017
24,24,1,211,1,70,10,9,0,1,,2,13,1,8,1987,2017
96,96,1,211,1,67,4,12,0,1,,1,28,1,8,1989,2017
11.5,11.5,1,211,1,88,2,32,0,1,,1,24,1,8,1997,2017
5,5,1,211,1,34,8,12,0,1,0,1,10,1,8,1957,2017
51,51,3,32,1,41,5,1,0,2,,3,5,1,8,1974,2017
87,87,1,211,0,30,7,12,0,1,,1,30,1,8,1960,2017
,0,3,40,1,88,11,0,0,2,0,3,27,1,8,1984,2017
5,5,3,49,1,45,7,6,0,2,0,3,27,1,8,1986,2017
3.3,3.3,3,49,1,70,11,0,0,2,0,3,27,1,8,1977,2017
57,57,1,211,1,29,12,21,0,1,,2,30,1,8,1973,2017
36,36,1,211,1,68,7,21,0,2,,3,10,1,8,1980,2017
,0,1,211,1,68,8,21,0,1,,1,30,1,8,1962,2017
88,88,3,49,0,70,3,0,0,2,,3,10,1,8,1982,2017
18,18,3,49,1,34,2,8,0,2,,3,13,1,8,1974,2017
3.65,3.65,3,49,1,70,9,10,0,2,0,3,27,1,8,1964,2017
25,25,1,211,1,31,7,34,0,2,,3,18,1,8,1973,2017
8,8,3,49,1,41,5,12,0,2,0,3,27,1,8,1987,2017
30,30,1,211,0,5,6,0,0,2,,3,10,1,8,1996,2017
3.12,3.12,3,49,1,70,2,9,0,2,0,3,27,1,8,1991,2017
3.43,3.43,3,49,1,20,4,6,0,2,0,3,27,1,8,1975,2017
180,180,1,211,1,30,10,22,0,1,,1,28,1,8,1983,2017
,0,1,211,1,73,6,12,0,1,1,2,18,4,8,1976,2017
12.03,12.03,1,211,1,42,11,12,0,2,,3,30,1,8,1970,2017
12.03,12.03,3,49,0,74,11,34,0,2,0,3,18,1,8,1997,2017
300,300,1,211,1,34,2,10,0,1,,2,10,1,8,1979,2017
8.48,8.48,3,49,1,19,11,0,0,2,,3,10,1,8,1983,2017
33,33,1,211,1,19,3,10,0,2,,3,30,1,8,1995,2017
37,37,1,211,0,74,5,12,0,2,,3,10,1,8,1994,2017
46,46,1,211,0,74,7,33,0,2,,3,10,1,8,1988,2017
135,135,1,211,1,30,9,12,0,2,,3,10,1,8,1977,2017
23,23,1,211,1,77,3,23,0,1,,1,13,1,8,1961,2017
30,30,1,211,1,78,7,12,0,1,,2,13,1,8,1982,2017
24,24,3,49,1,70,6,11,0,2,,3,27,1,8,1969,2017
33,33,3,37,1,31,5,5,0,2,,3,27,1,8,1978,2017
41,41,1,211,1,70,11,6,0,2,,3,10,1,8,1992,2017
180,180,1,211,1,14,12,34,0,1,,2,10,1,8,1990,2017
0.69,0.69,3,49,1,84,12,12,0,2,0,3,27,1,8,1990,2017
,0,1,211,1,69,3,12,0,1,,1,35,4,8,1979,2017
36,36,1,211,1,66,6,21,0,0,,2,13,1,8,1980,2017
33,33,1,211,0,65,9,16,0,1,,1,19,1,8,1973,2017
48,48,3,49,0,71,10,37,0,2,,3,10,1,8,1988,2017
84,84,1,211,1,63,1,21,0,1,,1,6,1,8,1978,2017
4,4,1,211,0,0,2,12,0,1,,1,18,1,8,1963,2017
132,132,1,211,1,10,1,21,0,1,,2,10,1,8,1985,2017
37,37,1,211,0,41,8,22,0,2,,3,35,1,8,1986,2017
96,96,1,211,1,34,11,22,0,1,,1,28,1,8,1976,2017
24,24,1,211,1,19,11,34,0,1,,1,24,1,8,1994,2017
8,8,1,211,1,46,7,24,0,1,0,1,35,1,8,1966,2017
,0,1,211,1,10,8,12,0,0,,2,10,2,8,1986,2017
345,345,1,211,0,49,8,12,0,1,,1,28,1,8,1979,2017
3,3,1,211,1,41,2,10,0,2,0,3,29,1,8,1996,2017
13,13,3,49,1,41,3,12,0,2,,3,27,1,8,1997,2017
120,120,3,30,1,6,10,21,0,2,,3,10,1,8,1973,2017
4,4,3,49,1,84,4,6,0,2,,3,10,1,8,1992,2017
,0,1,211,1,23,12,21,0,1,,1,30,1,8,1950,2017
12,12,1,211,1,77,1,34,0,1,,1,10,1,8,1983,2017
24,24,3,49,1,41,7,4,0,2,,3,10,1,8,1976,2017
48,48,1,211,1,32,10,7,0,2,,3,11,1,8,1990,2017
60,60,1,211,1,48,10,11,0,1,,2,13,1,8,1988,2017
36,36,1,211,1,30,3,12,0,1,,2,18,1,8,1975,2017
240,240,1,211,1,62,1,21,0,1,,1,10,1,8,1979,2017
,0,1,211,1,47,12,34,0,1,1,1,35,3,8,1980,2017
0.69,0.69,3,49,1,84,7,12,0,2,0,3,27,1,8,1992,2017
180,180,1,211,1,49,8,12,0,1,,1,10,1,8,1965,2017
2,2,1,211,0,8,10,34,0,1,,2,18,1,10,1971,2016
4.11,4.11,3,49,,70,10,,0,2,0,3,18,1,8,1985,2017
60,60,1,211,1,47,1,12,0,1,,2,6,1,7,1990,2017
210,210,1,211,1,47,2,12,0,1,,1,4,1,7,1961,2017
150,150,1,211,1,43,10,34,0,2,,3,10,1,8,1978,2017
60,60,1,211,1,14,8,34,0,1,,2,10,1,8,1961,2017
,0,2,42,1,71,9,16,0,1,1,1,18,4,6,1986,2017
3.16,3.16,3,49,,70,1,,0,2,0,3,18,1,8,1999,2017
,0,1,211,0,74,2,12,0,2,,3,27,4,8,1997,2017
37,37,1,211,1,74,5,12,0,2,,3,10,1,8,1977,2017
3.16,3.16,3,159,,70,6,,0,2,0,3,18,1,8,1987,2017
,0,3,,,74,10,,0,2,1,3,27,4,8,1966,2017
,,2,,,70,6,,0,1,1,1,31,0,8,1957,2017
,0,3,49,,74,4,,0,2,0,3,10,1,8,1994,2017
6,6,3,49,,70,4,,0,2,0,3,12,1,8,1999,2017
120,120,1,211,1,74,7,16,0,1,,1,28,1,8,1945,2017
8,8,3,49,1,41,4,8,0,2,0,3,27,1,8,1995,2017
48,48,3,49,0,74,11,10,0,2,,3,27,1,8,1995,2017
36,36,1,211,0,40,9,31,0,2,,3,13,1,8,1988,2017
3.16,3.16,3,49,,70,6,,0,2,0,3,18,1,8,1993,2017
180,180,1,211,1,71,8,12,0,2,,3,13,1,8,1989,2017
319.95,319.95,1,211,1,54,10,21,0,1,,2,13,1,8,1990,2017
,0,1,211,0,52,6,24,0,1,1,6,27,3,8,1977,2017
36,36,1,211,0,72,8,34,0,1,,6,18,1,8,1967,2017
0.62,0.62,3,49,1,84,1,0,0,2,0,3,27,1,8,1999,2017
30,30,1,211,1,60,4,11,0,1,,2,13,1,8,1991,2017
150,150,1,211,1,60,7,21,0,1,,1,10,1,8,1984,2017
10,10,3,49,1,84,3,9,0,2,,3,27,1,8,1984,2017
12.03,12.03,3,49,1,70,2,8,0,2,,3,13,1,8,1982,2017
6,6,3,32,,70,8,,0,2,0,3,12,1,8,1980,2017
24,24,1,211,1,60,10,34,0,1,,2,10,1,8,1971,2017
120,120,1,211,1,40,3,22,0,1,,1,10,1,8,1979,2017
5,5,1,211,1,60,10,9,0,1,,2,10,2,8,1958,2017
18,18,1,211,0,74,10,9,0,2,,3,10,2,8,1984,2017
,0,1,211,1,79,5,34,0,1,,1,10,1,8,1992,2017
5.91,5.91,3,49,,70,6,,0,2,0,3,12,1,8,1991,2017
9,9,3,49,1,74,5,8,0,2,,3,27,1,8,1972,2017
,0,1,211,1,74,4,11,0,2,1,3,27,3,8,1986,2017
18,18,3,49,1,41,2,9,0,2,,3,27,1,8,1965,2017
,0,1,211,1,74,5,22,0,2,,3,18,3,8,1994,2017
5,5,1,211,1,74,2,,0,2,0,3,29,2,8,1992,2017
30,30,1,211,1,6,10,9,0,1,,2,13,1,8,1969,2017
55,55,1,211,0,74,5,12,0,2,,3,10,2,8,1981,2017
30,30,1,211,1,74,11,12,0,2,,3,10,2,8,1992,2017
,0,3,49,,74,5,,0,2,0,3,27,1,8,1974,2017
,0,1,211,1,79,4,34,0,1,1,1,30,4,8,1974,2017
24,24,3,49,1,74,9,8,0,2,,3,27,1,8,1970,2017
4.63,4.63,2,49,,74,9,,,2,,3,23,1,8,1956,2017
24,24,1,211,0,74,8,34,0,2,,3,10,2,8,1997,2017
6,6,3,49,1,74,9,6,0,2,,3,27,1,8,1983,2017
30,30,1,211,1,74,8,21,0,1,,2,10,2,8,1985,2017
37,37,1,211,1,74,5,12,0,2,,3,10,1,8,1988,2017
30,30,3,49,0,74,2,21,0,2,,3,10,1,8,1993,2017
3.16,3.16,3,49,,70,8,,0,2,0,3,18,1,8,1977,2017
18,18,2,49,0,74,4,37,0,2,,3,10,1,8,1985,2017
,0,3,49,1,74,4,,,2,,3,27,1,8,1983,2017
33,33,1,211,1,74,7,12,0,2,,3,10,1,8,1972,2017
1.77,1.77,3,49,1,74,11,,0,2,0,3,27,1,8,1977,2017
24,24,3,49,1,74,2,10,0,2,,3,27,1,8,1982,2017
13.56,13.56,3,49,0,41,3,9,0,2,,3,27,1,8,1996,2017
4,4,3,37,1,62,5,6,0,2,0,3,27,1,8,1986,2017
33,33,1,211,1,30,3,9,0,1,,1,10,1,8,1981,2017
46,46,3,49,1,84,5,9,0,2,,3,27,1,8,1994,2017
6,6,1,211,1,74,3,37,0,2,0,3,27,1,8,1995,2017
360,360,3,49,1,62,11,12,0,2,,3,10,1,8,1980,2017
120,120,3,31,0,31,3,37,0,2,,3,10,1,8,1969,2017
140,140,1,211,1,38,9,21,0,1,,2,10,1,8,1980,2017
,0,1,211,1,40,11,11,0,1,,2,17,4,8,1981,2017
12.03,12.03,3,49,1,74,4,34,0,2,,3,27,1,8,1988,2017
45,45,1,211,0,30,1,24,0,1,,6,10,1,8,1974,2017
18,18,1,211,1,10,8,10,0,1,,1,10,1,8,1983,2017
18,18,3,49,1,41,12,2,0,2,,3,27,1,8,1984,2017
160,160,1,211,1,38,4,12,0,1,,2,10,1,8,1985,2017
,0,1,211,0,62,10,21,0,1,1,1,35,4,8,1973,2017
0.95,0.95,3,25,1,6,12,,0,1,0,2,27,1,8,1954,2017
0.03,0.03,1,211,1,29,12,8,0,2,,3,10,1,8,1987,2017
110,110,1,211,1,62,10,21,0,1,,2,13,1,8,1984,2017
97,97,1,211,1,9,2,34,0,1,,2,10,1,8,1990,2017
36,36,1,211,1,29,7,21,0,2,,3,10,1,8,1974,2017
,0,1,211,1,31,3,34,0,1,,1,18,1,8,1951,2017
,0,1,211,,22,1,,0,1,1,1,12,4,8,1994,2017
48,48,1,211,0,65,8,34,0,2,,3,10,1,8,1991,2017
240,240,1,211,1,29,8,32,0,1,,1,10,1,8,1985,2017
84,84,1,211,1,61,12,12,0,2,,3,10,1,8,1984,2017
5,5,1,211,1,14,7,34,0,1,,2,18,2,8,1965,2017
33,33,1,211,1,70,8,12,0,1,,1,10,1,8,1961,2017
,0,1,211,0,61,3,34,0,1,,1,35,4,8,1958,2017
0.66,0.66,3,37,1,31,9,,0,2,0,3,27,1,8,1987,2017
41,41,2,21,1,13,11,4,0,2,,3,10,1,8,1964,2017
36,36,1,211,1,57,4,21,0,1,,2,10,1,8,1984,2017
188,188,1,211,1,65,9,12,0,1,,2,6,1,8,1972,2017
96,96,1,211,0,31,4,12,0,2,,3,28,1,8,1986,2017
,0,1,211,1,14,8,23,0,1,1,1,27,3,8,1956,2017
60,60,1,211,1,9,6,7,0,2,,3,10,1,8,1987,2017
74,74,1,211,1,34,9,21,0,1,,6,28,1,8,1990,2017
,0,1,211,0,24,9,16,0,1,,1,28,4,8,1942,2017
0.59,0.59,3,37,1,84,1,9,0,2,0,3,27,1,8,1997,2017
15,15,3,49,1,41,1,9,0,2,,3,27,1,8,1988,2017
18,18,1,211,1,67,5,24,0,1,,2,18,1,8,1970,2017
120,120,3,31,0,31,9,31,0,2,,3,10,1,8,1990,2017
10.36,10.36,3,49,1,41,8,6,0,2,0,3,27,1,8,1962,2017
121,121,1,211,1,67,6,11,0,2,,3,10,1,8,1974,2017
15,15,3,110,0,46,8,34,0,1,,1,13,1,8,1990,2017
180,180,1,211,1,13,4,34,0,1,,1,28,1,8,1982,2017
15,15,3,49,0,41,4,5,0,2,,3,10,1,8,1987,2017
48,48,1,211,1,72,7,21,0,1,,1,10,1,8,1986,2017
8,8,3,49,1,41,5,6,0,2,,3,13,1,8,1979,2017
24,24,1,211,1,87,10,10,0,0,,6,4,1,8,1955,2017
,0,1,211,1,31,4,12,0,1,1,2,17,4,8,1993,2017
168,168,1,211,1,24,7,21,0,1,,1,10,1,8,1962,2017
4.93,4.93,3,49,1,70,8,0,0,2,,3,27,1,8,1984,2017
48,48,1,211,1,41,5,10,0,2,,3,32,1,8,1986,2017
144,144,3,49,0,29,10,34,0,2,,3,10,1,8,1982,2017
,0,1,211,1,73,9,11,0,2,,3,10,1,8,1985,2017
0.69,0.69,3,49,1,84,2,9,0,2,0,3,27,1,8,1988,2017
17.79,17.79,2,49,0,42,12,34,0,2,,3,23,1,8,1963,2017
7,7,1,211,1,78,6,9,0,0,0,1,18,1,8,1988,2017
120,120,3,31,0,31,6,31,0,2,,3,10,1,8,1976,2017
,0,1,211,1,70,11,12,0,1,0,6,5,1,8,1977,2017
27,27,1,211,1,19,2,22,0,1,,1,28,1,8,1982,2017
12.13,12.13,1,211,0,41,7,9,0,2,,3,27,1,8,1994,2017
72,72,1,211,1,82,1,32,0,2,,3,13,1,8,1994,2017
4.56,4.56,1,211,1,20,7,34,0,1,0,2,27,1,8,1984,2017
72,72,3,49,1,41,11,5,0,2,,3,35,1,8,1987,2017
30,30,1,211,1,45,8,34,0,1,,2,13,1,8,1988,2017
146,146,1,211,1,45,4,31,0,1,,2,24,1,8,1981,2017
2.43,2.43,3,49,1,31,12,,0,2,0,3,27,1,8,1989,2017
112,112,1,211,1,24,3,9,0,1,,1,5,1,8,1979,2017
79,79,1,211,1,31,5,12,0,2,,3,34,1,8,1968,2017
23,23,3,49,1,41,9,22,0,2,,3,35,1,8,1983,2017
24,24,2,49,1,79,10,11,0,2,,3,27,1,8,1977,2017
3.55,3.55,3,37,1,10,5,1,0,2,,3,27,1,8,1981,2017
,0,1,211,,31,3,,0,1,,2,20,1,8,1977,2017
24,24,1,211,1,19,5,9,0,1,,2,13,1,8,1986,2017
,0,3,49,1,88,7,10,0,2,,3,10,4,8,1978,2017
87,87,1,211,1,20,4,21,0,1,,1,13,1,8,1974,2017
3.13,3.13,3,68,0,42,1,8,0,2,0,3,27,1,8,1990,2017
1.1,1.1,3,37,1,84,10,12,0,2,0,3,27,1,8,1988,2017
92,92,1,211,1,19,4,12,0,1,,1,10,1,8,1969,2017
44,44,3,49,1,71,7,0,0,2,,3,10,1,8,1988,2017
,0,3,49,1,88,7,10,0,2,,3,10,4,8,1978,2017
12,12,3,40,1,70,6,2,0,2,,3,27,1,8,1968,2017
6,6,2,41,0,10,2,24,0,1,,6,27,1,8,1966,2017
188,188,1,211,1,49,6,21,0,1,,2,10,1,8,1967,2017
120,120,1,211,1,75,2,9,0,1,,6,10,1,8,1992,2017
,0,1,211,0,35,12,23,0,1,1,2,33,4,8,1953,2017
6,6,3,49,1,70,3,12,0,2,0,3,27,1,8,1980,2017
48,48,2,49,0,70,5,9,0,2,,3,10,1,8,1966,2017
12.03,12.03,1,211,1,48,6,21,0,1,,1,10,1,8,1996,2017
13,13,3,49,1,70,5,12,0,2,,3,10,1,8,1978,2017
,0,3,45,1,48,11,32,0,1,0,2,27,1,8,1959,2017
24,24,3,49,1,70,4,9,0,2,,3,10,1,8,1982,2017
87,87,1,211,1,46,2,12,0,2,,3,10,1,8,1993,2017
160,160,1,211,1,38,4,21,0,1,,2,10,1,8,1987,2017
,0,1,211,0,84,4,12,0,2,1,3,5,3,8,1991,2017
60,60,1,211,1,15,1,21,0,1,,2,10,1,8,1996,2017
87,87,1,211,1,15,4,12,0,1,,2,10,1,8,1974,2017
24,24,1,211,1,45,12,12,0,1,,2,13,1,8,1992,2017
72,72,1,211,1,42,11,32,0,1,,1,13,1,8,1980,2017
12.03,12.03,1,211,1,42,9,10,0,2,,3,13,1,8,1951,2017
12.03,12.03,3,49,1,70,1,3,0,2,,3,27,1,8,1970,2017
240,240,1,211,1,15,7,21,0,1,,2,10,1,8,1975,2017
21,21,1,211,1,79,11,21,0,1,,1,10,1,8,1982,2017
240.49,240.49,1,211,1,39,9,21,0,1,,1,10,1,8,1979,2017
60,60,1,211,1,49,6,21,0,1,,2,13,1,8,1978,2017
3.43,3.43,3,37,1,16,12,,0,2,0,3,27,1,8,1984,2017
18,18,3,49,0,87,11,10,0,2,,3,11,1,8,1992,2017
24,24,1,211,1,57,8,34,0,1,,6,10,1,8,1986,2017
36,36,1,211,1,24,1,34,0,0,,1,10,1,8,1988,2017
12.03,12.03,1,211,0,3,4,16,0,1,0,1,10,1,8,1975,2017
151,151,1,211,1,6,12,9,0,2,,3,10,1,8,1988,2017
7,7,1,211,1,89,12,,0,1,0,1,35,1,8,1975,2017
138,138,1,211,1,66,6,12,0,1,,1,10,1,8,1964,2017
70,70,1,211,1,63,12,11,0,1,,2,13,1,8,1994,2017
51,51,1,211,1,24,5,12,0,1,,1,10,1,8,1986,2017
,,,,1,87,6,,0,1,1,2,35,0,8,1983,2017
100,100,1,211,1,55,12,9,0,0,,2,13,1,8,1976,2017
3.06,3.06,3,37,1,62,11,6,0,2,0,3,27,1,8,1991,2017
4.79,4.79,3,49,1,48,11,37,0,2,0,3,27,1,8,1988,2017
8,8,3,49,1,62,1,8,0,2,0,3,27,1,8,1973,2017
4.3,4.3,1,211,1,46,9,10,0,1,0,1,17,1,8,1972,2017
30,30,1,211,1,62,1,16,0,1,,1,18,1,8,1970,2017
168,168,2,41,0,45,12,16,0,1,,6,28,1,8,1969,2017
200,200,2,78,1,62,2,9,0,1,,6,10,1,8,1973,2017
15,15,1,211,1,62,2,34,0,1,,1,35,1,8,1967,2017
168,168,1,211,1,87,7,21,0,0,,2,10,1,8,1982,2017
0.76,0.76,3,40,1,84,11,9,0,2,0,3,27,1,8,1987,2017
140,140,2,78,1,62,12,10,0,1,,6,10,1,8,1974,2017
71,71,1,211,1,42,7,21,0,1,,2,13,1,8,1971,2017
2,2,1,211,1,85,5,12,0,1,0,6,18,1,8,1986,2017
132,132,1,211,1,48,12,9,0,2,,3,10,1,8,1986,2017
3.19,3.19,3,49,1,70,3,12,0,2,0,3,27,1,8,1973,2017
14.49,14.49,1,211,0,35,3,24,0,1,,2,18,1,8,1967,2017
,0,1,211,1,19,11,34,0,1,,1,18,1,8,1959,2017
108,108,1,211,0,72,11,24,0,1,,1,28,1,8,1953,2017
46,46,1,211,1,49,10,21,0,1,,1,13,1,8,1992,2017
8,8,1,211,1,15,11,34,0,1,,2,23,1,8,1976,2017
10,10,3,37,1,13,5,4,0,2,0,3,27,1,8,1982,2017
,0,1,211,1,50,8,34,0,1,,1,20,2,8,1981,2017
4,4,1,211,1,31,9,34,0,2,,3,21,2,8,1958,2017
0.95,0.95,3,49,1,84,6,6,0,2,0,3,27,1,8,1986,2017
127,127,1,211,1,31,1,34,0,1,,2,4,1,8,1992,2017
18,18,1,211,1,75,9,12,0,1,,6,20,1,8,1987,2017
84,84,1,211,1,60,10,9,0,1,,2,13,1,8,1976,2017
,0,1,211,1,60,9,34,0,1,1,2,35,4,8,1949,2017
108,108,1,211,1,60,1,24,0,1,,1,10,1,8,1966,2017
18,18,1,211,1,66,8,21,0,0,,1,13,1,8,1956,2017
4.43,4.43,3,37,1,20,7,4,0,2,,3,27,1,8,1984,2017
48,48,1,211,1,45,3,34,0,1,,2,18,1,8,1993,2017
,0,1,211,1,60,1,24,0,1,,1,30,4,8,1949,2017
,0,1,211,1,70,9,12,0,1,,1,10,4,8,1996,2017
60,60,1,211,1,77,3,12,0,1,,1,10,1,8,1984,2017
9.66,9.66,1,211,1,19,9,24,0,1,,1,13,1,8,1976,2017
,0,3,49,1,42,11,,0,2,1,3,27,4,8,1979,2017
120,120,1,211,1,25,8,8,0,1,,2,13,1,8,1985,2017
8,8,3,49,1,42,5,9,0,2,0,3,27,1,8,1988,2017
21,21,1,211,1,88,3,12,0,1,,1,13,1,8,1980,2017
30,30,1,211,1,63,10,9,0,1,,2,13,1,8,1970,2017
13,13,3,49,1,70,5,3,0,2,,3,27,1,8,1983,2017
6.56,6.56,3,49,1,26,9,3,0,2,0,3,18,1,8,1982,2017
,0,1,211,0,20,4,12,0,1,,1,5,4,8,1965,2017
42,42,1,211,1,77,1,34,0,2,,3,17,1,8,1983,2017
6,6,1,211,1,63,12,21,0,1,,1,13,2,8,1965,2017
,0,3,49,1,42,6,,0,2,1,3,27,4,8,1977,2017
63,63,1,211,1,66,2,21,0,0,,2,13,1,8,1987,2017
188,188,5,28,0,31,10,9,0,2,,3,10,1,8,1994,2017
384.03,384.03,1,211,1,20,12,21,0,1,,2,13,1,8,1980,2017
3,3,1,211,,70,4,,0,1,0,6,17,1,8,1991,2017
,0,1,211,,17,5,,0,1,,1,35,4,8,1966,2017
90,90,1,211,1,48,3,21,0,1,,1,10,1,8,1978,2017
48,48,1,211,0,77,6,23,0,1,,1,28,1,8,1969,2017
60,60,1,211,1,66,9,21,0,0,,1,10,1,8,1983,2017
100,100,1,211,1,51,9,12,0,1,,2,13,1,8,1982,2017
60,60,1,211,1,90,6,21,0,1,,2,10,1,8,1981,2017
30,30,3,49,1,84,7,8,0,2,,3,10,1,8,1987,2017
,0,1,211,0,35,10,23,0,1,1,2,17,4,8,1968,2017
24,24,1,211,1,30,7,12,0,1,,2,10,1,8,1994,2017
33,33,1,211,0,70,5,11,0,2,,3,10,1,8,1992,2017
180,180,2,78,1,62,6,10,0,1,,6,10,1,8,1975,2017
36,36,3,49,0,48,5,12,0,2,,3,23,1,8,1996,2017
5,5,3,49,1,70,5,9,0,2,0,3,27,1,8,1976,2017
15,15,1,211,1,70,2,21,0,2,,3,27,2,8,1963,2017
18,18,3,32,1,66,10,6,0,2,,3,13,1,8,1989,2017
188,188,1,211,1,51,10,34,0,1,,2,13,1,8,1980,2017
15,15,3,49,1,70,5,21,0,2,,3,27,1,8,1972,2017
48,48,1,211,1,77,10,32,0,1,,6,2,1,8,1966,2017
120,120,1,211,1,15,5,34,0,1,,2,10,1,8,1986,2017
48,48,1,211,1,54,2,21,0,0,,1,13,1,8,1981,2017
48,48,1,211,1,62,3,34,0,1,,1,10,1,8,1991,2017
0.56,0.56,3,32,1,84,2,0,0,2,0,3,27,1,8,1996,2017
10,10,3,49,1,26,3,8,0,2,,3,27,1,8,1971,2017
